time_s,Va_pu,Vb_pu,Vc_pu,Ia_pu,Ib_pu,Ic_pu
5.98,0.0001352062518286451,-0.8671411446369174,0.8643953109430196,-0.008555199518318384,-0.8772302356836036,0.8768853455668816
5.9801,0.03268787453559576,-0.8822954091684786,0.8539948001539595,0.026062636125639232,-0.8785180346879972,0.8566122732921565
5.9802,0.05992551650142509,-0.8962376216541741,0.8329735058296053,0.054217110742229235,-0.894135234556205,0.8326381283826311
5.9803,0.08992530479729903,-0.9119728961163539,0.8113923478865891,0.09603043925285172,-0.9221945956595067,0.8207400445697781
5.9803999999999995,0.12112951769878649,-0.925970620207952,0.7956269184063086,0.13161828362345404,-0.9283276109992729,0.8008793516722728
5.980499999999999,0.15156428323355445,-0.9378579630618308,0.7768052242894449,0.16229454476244257,-0.9366063618200842,0.7865329712517082
5.980599999999999,0.18966735471874208,-0.9442126908231515,0.7548699883594991,0.19660164107875117,-0.9407039083566895,0.7661978905976109
5.980699999999999,0.22073481928908015,-0.9507270485255535,0.7342975224145457,0.22946090994062565,-0.9574717803070161,0.7329317111766502
5.980799999999999,0.24681516773418366,-0.9623698630950125,0.7107282558535726,0.25462439895100036,-0.9726047028309586,0.7227320569422528
5.980899999999998,0.27716461625720956,-0.9738411981110614,0.6917397484029272,0.2879884229480384,-0.9770743668673169,0.7062307816439382
5.980999999999998,0.30812810865890927,-0.9787184121635395,0.6680331646139049,0.32379044004059027,-0.9852462257880078,0.6704911644070003
5.981099999999998,0.34130839625346626,-0.9784876149771254,0.644626385381226,0.3404251611131686,-0.9953569082492963,0.6459095170221871
5.981199999999998,0.3705773318121276,-0.9849435746004547,0.616981850650466,0.37363271474869425,-1.0031494102995115,0.6366068226793816
5.981299999999997,0.3984902012850832,-0.9925369416852338,0.5934151020037829,0.398966392805096,-0.9991482742520518,0.6041812097584616
5.981399999999997,0.4248722623240784,-0.9969494224266757,0.5710879750596033,0.4361913971621234,-1.0123782863119148,0.5810240669011033
5.981499999999997,0.452680208356964,-0.9937316100670014,0.5438840516273126,0.4615989104252191,-1.0139537042219593,0.5554911059122892
5.981599999999997,0.480206990082306,-1.0005273399339494,0.5217649280251794,0.4802823057229666,-1.0075800121480765,0.528768467240838
5.9816999999999965,0.5078232728266593,-1.0011323127459655,0.4924920812177447,0.5132595973903797,-1.0158123662134142,0.4990063991126495
5.981799999999996,0.5341056383445357,-0.9975754772610053,0.4635004483666662,0.5370333501682999,-1.0074950823334954,0.4672817294772041
5.981899999999996,0.5605171780146435,-0.9951791391996238,0.435161607343866,0.5573472709554517,-1.007550548500189,0.43520402559387356
5.981999999999996,0.5861378257311333,-0.9947661303838031,0.40925680652735974,0.590026894257495,-1.002217651688333,0.4034528822667422
5.9820999999999955,0.6130421161443117,-0.9873756311364416,0.3823114106026193,0.6129963617854673,-1.0008173073587459,0.3805713601547209
5.982199999999995,0.6379353289618619,-0.9853613918252863,0.3468655625321659,0.6403312656346674,-0.9802705781516394,0.35201689341245
5.982299999999995,0.6596274901928042,-0.9761287843751946,0.31778446637215335,0.6528199942740488,-0.9972544473277553,0.32155552762831235
5.982399999999995,0.6849552011196401,-0.9723935436031332,0.28894774115661376,0.6781722632804874,-0.9750778907720488,0.28729699313340823
5.982499999999995,0.7092381731537214,-0.965850036662044,0.2626959210356782,0.7036072488586794,-0.9686185037891971,0.2633944631461163
5.982599999999994,0.7309108327596777,-0.9584025620199821,0.22711984807872937,0.7359235070868352,-0.9672697645472368,0.23377754219290972
5.982699999999994,0.7498679346767714,-0.9447565432816276,0.20182193042099228,0.7450159670863195,-0.9500985547846008,0.1921088033165917
5.982799999999994,0.769032921073359,-0.9326388647484053,0.16732024251770353,0.7785647934999564,-0.9374209012396997,0.16578251120820608
5.982899999999994,0.7962824532227701,-0.9288192190021556,0.134285314606146,0.787960119742963,-0.9249516863844426,0.13487148350264574
5.982999999999993,0.8108006412084596,-0.9116082834284163,0.10732788864945905,0.8140899789123933,-0.9198667017806761,0.10054637483874858
5.983099999999993,0.8281135690191953,-0.9024712786502086,0.07473875811066223,0.8279681741417337,-0.9093739688372958,0.06017601633815827
5.983199999999993,0.8438363780625533,-0.8837365767711866,0.04072034272511559,0.8483019845834905,-0.8927087008650737,0.03434045177435655
5.983299999999993,0.8603503545368447,-0.8710418075448889,0.006378475935831387,0.8615659683960168,-0.8690142783359971,0.0183378275413284
5.9833999999999925,0.8786334863169195,-0.8556453666613818,-0.018601625482233434,0.8871694481124094,-0.8599392042273881,-0.028727509041626527
5.983499999999992,0.8920991450716189,-0.8378305656726102,-0.0507391101074106,0.9051964269692113,-0.836775595750469,-0.062086010166878064
5.983599999999992,0.9011992521160633,-0.81589858957168,-0.08168520503663478,0.9128701339131035,-0.8235626450039785,-0.08246977956385514
5.983699999999992,0.9183331072571389,-0.8005342896827057,-0.10831493422972553,0.9219216752014282,-0.8032153857351162,-0.11895437870213901
5.983799999999992,0.9293698933522175,-0.7826613497396497,-0.145641822520048,0.939813575061655,-0.7911354522877981,-0.1487392363995052
5.983899999999991,0.9423576901876992,-0.7646801498464628,-0.17347800758460916,0.9458955253692035,-0.766389754817079,-0.17542870629108848
5.983999999999991,0.9528825869502306,-0.7422276326706918,-0.2000237321588356,0.958958910564911,-0.7467141879011296,-0.2136079310226092
