time_s,Va_pu,Vb_pu,Vc_pu,Ia_pu,Ib_pu,Ic_pu
5.98,-0.004786653399894907,-0.8628163737117871,0.8634394051746811,0.007044988785037946,-0.8956302944030714,0.9011400664286399
5.9801,0.023142830917512357,-0.8860803088085618,0.8542039807197672,0.03811200636611275,-0.9150302866747908,0.8782658890234782
5.9802,0.056937197480456135,-0.9020380053494702,0.8341516005883672,0.07444448595760537,-0.939998311325062,0.8525480660048367
5.9803,0.09528147400013476,-0.9151589777148846,0.8164046759673159,0.10893890569485544,-0.9588798405603272,0.8354352685853331
5.9803999999999995,0.11915850386470964,-0.9191988252932604,0.7919184162811383,0.1364618676742572,-0.9547524448210598,0.845860324466669
5.980499999999999,0.15617270086460408,-0.933602077080666,0.7760610503455074,0.16516032137449496,-0.9634398831362919,0.8162400091017378
5.980599999999999,0.18435478380634857,-0.954788218950857,0.7533793412550633,0.1982335088369256,-0.9858609431087487,0.7835077115734455
5.980699999999999,0.2128510161161504,-0.9556436380503489,0.7406356721360852,0.2244466503276523,-0.9960336791869411,0.7575188170655788
5.980799999999999,0.25012229937213143,-0.9681662836999245,0.7143159881718644,0.263534034361125,-0.9887467398493679,0.74246032115215
5.980899999999998,0.27378588703693996,-0.9814846260017313,0.6957259803714478,0.2913203571369742,-1.0343156744612896,0.715866352400956
5.980999999999998,0.31134939872362716,-0.9767899122750888,0.6636461530373506,0.3225093088277483,-1.0230013891527274,0.7106766833405472
5.981099999999998,0.33985018835326036,-0.9846756041894753,0.6437158875184489,0.37627649621949355,-1.0404279063253226,0.6811705573169248
5.981199999999998,0.3630501250839998,-0.983716181957264,0.6131926972163375,0.38117158321439687,-1.0465396841855379,0.655377183893462
5.981299999999997,0.40070331913771573,-0.993314595098637,0.5989523077927743,0.41468764283902404,-1.046197724583205,0.6336563529336547
5.981399999999997,0.4225434384409587,-0.9928742842155153,0.5684897629753397,0.436247408217582,-1.0507689908310485,0.6143217162760699
5.981499999999997,0.4596856456490033,-0.9889413605960504,0.5482307610710083,0.49665679684567454,-1.0805907896650762,0.5626177741618948
5.981599999999997,0.4865942328613047,-0.9985899457145929,0.5081457209408206,0.5026231486746053,-1.0495591272475993,0.5330566198605543
5.9816999999999965,0.5051134761163948,-0.9959103374387026,0.4873582926623407,0.5203890744156735,-1.0550105623478376,0.5233622903651028
5.981799999999996,0.5364270402749697,-0.994012957445002,0.4580731022279704,0.5612181128870277,-1.0374646880902234,0.48631215628943647
5.981899999999996,0.5603112165953121,-0.9962059806780414,0.4429378903237437,0.569192397081628,-1.0415333849237234,0.47392462470319935
5.981999999999996,0.5919905205017616,-0.9890821845324613,0.4053886934235302,0.623792522539742,-1.0623169966017152,0.4208867014816489
5.9820999999999955,0.6098742536113666,-0.9823847895066448,0.3765686709439,0.6244012499806817,-1.0426424040921456,0.403870216598825
5.982199999999995,0.6418645033554371,-0.9854762942256581,0.34523057181040345,0.6714034678518218,-1.0128083854553396,0.36087006471500976
5.982299999999995,0.6659064020537622,-0.9823025865538758,0.32036203842704425,0.6872092545713784,-1.038077099367508,0.32946356707075086
5.982399999999995,0.692508277394843,-0.9700677806614366,0.2893100187734711,0.715711205867452,-1.0345058645603857,0.28957088902932876
5.982499999999995,0.711882308305726,-0.9607540283917102,0.26240817892328605,0.7289116464097946,-1.0161392993741893,0.2845286035702211
5.982599999999994,0.7275997214631411,-0.9582087155204754,0.22277015742200645,0.771659720334482,-1.0149944851364952,0.22688060854785186
5.982699999999994,0.7583208920082586,-0.951134657795084,0.20783027550108873,0.7787806544033412,-0.9823009060584713,0.18861208396950488
5.982799999999994,0.776921586405527,-0.9384468951722494,0.17282202899034202,0.7836617899180427,-0.982912514410293,0.1638570457147611
5.982899999999994,0.789077596018532,-0.9228664662543641,0.1322431197044571,0.7932466699218864,-0.966728588587166,0.127703569427771
5.982999999999993,0.8080030498510051,-0.9148666157655978,0.10876617515326299,0.8490389849820739,-0.9609447826465352,0.10908242639001227
5.983099999999993,0.8292463322277098,-0.9045760335315608,0.0782372496619159,0.8800533008122069,-0.9157400421892115,0.060607357673295933
5.983199999999993,0.8501396163601607,-0.885535299058348,0.046402746245169046,0.882322981892501,-0.9375198596734471,0.04140790884853466
5.983299999999993,0.8602092241715306,-0.8683038665472752,0.007871772910097665,0.9000298896923097,-0.9143129004371289,0.02401719078580095
5.9833999999999925,0.8737699715135596,-0.8511663578490383,-0.01742680443351397,0.9114682511619641,-0.8832368775018726,-0.018741171933407137
5.983499999999992,0.8895120024582132,-0.830972021383889,-0.058948367072492514,0.937052639878528,-0.8803708626926362,-0.051868691764459206
