1,0,0.98329956,-0.63653420,-0.34821741,0.15892500,-0.17051959,0.02333945,0,0,0,0,0
2,208,0.99643744,-0.59039843,-0.40773813,0.16480726,-0.18333166,0.00286996,0,0,0,0,0
3,416,1.00096567,-0.53615150,-0.46473132,0.16664626,-0.16208986,0.00208282,0,0,0,0,0
4,625,0.98384042,-0.48177590,-0.52954788,0.20998998,-0.15818468,-0.00582791,0,0,0,0,0
5,833,0.99633186,-0.40620094,-0.58023108,0.18185176,-0.14637627,-0.01342528,0,0,0,0,0
6,1041,0.98871046,-0.35728081,-0.63679919,0.18969033,-0.15288778,-0.04503065,0,0,0,0,0
7,1250,0.97168608,-0.29800133,-0.68796323,0.21904592,-0.13865738,-0.05088838,0,0,0,0,0
8,1458,0.95479524,-0.23630372,-0.73474397,0.19357223,-0.13750902,-0.06367916,0,0,0,0,0
9,1666,0.93140580,-0.16612712,-0.77140474,0.22193471,-0.11973898,-0.07545214,0,0,0,0,0
10,1875,0.90321423,-0.09487589,-0.80803125,0.22068939,-0.10992909,-0.09491507,0,0,0,0,0
11,2083,0.88898751,-0.03140062,-0.84189888,0.19983502,-0.09373154,-0.09918522,0,0,0,0,0
12,2291,0.85639496,0.03756900,-0.88087760,0.20235330,-0.10242895,-0.09955787,0,0,0,0,0
13,2500,0.81600432,0.10489663,-0.91244024,0.19435282,-0.07965426,-0.09767485,0,0,0,0,0
14,2708,0.78022114,0.16539529,-0.93397967,0.17913575,-0.06413313,-0.11352154,0,0,0,0,0
15,2916,0.73836402,0.22946832,-0.94917246,0.17333668,-0.03743174,-0.13067137,0,0,0,0,0
16,3125,0.67746905,0.30084634,-0.96252504,0.17066367,-0.02497455,-0.12943592,0,0,0,0,0
17,3333,0.63778902,0.35840690,-0.97744210,0.16107141,-0.04805639,-0.14820258,0,0,0,0,0
18,3541,0.58261618,0.41697615,-0.98669710,0.16590502,-0.03059897,-0.13824900,0,0,0,0,0
