1,0,0.86631185,-0.86914725,0.00403546,0.11699201,-0.19769775,0.09888610,0,0,0,0,0
2,208,0.89116423,-0.82598616,-0.06529475,0.11912292,-0.18295461,0.09200950,0,0,0,0,0
3,416,0.92255690,-0.79574708,-0.13541250,0.12231008,-0.19738644,0.10393061,0,0,0,0,0
4,625,0.95002941,-0.75093189,-0.19219724,0.15195059,-0.20440407,0.06742696,0,0,0,0,0
5,833,0.96196487,-0.71479235,-0.24713302,0.13205546,-0.18152372,0.05366374,0,0,0,0,0
6,1041,0.97548680,-0.66245366,-0.32490389,0.15753879,-0.19662984,0.04313132,0,0,0,0,0
7,1250,0.98200629,-0.62296032,-0.37391113,0.14098882,-0.18923590,0.03161404,0,0,0,0,0
8,1458,1.00253056,-0.55080871,-0.44669531,0.15211285,-0.17868612,0.02433815,0,0,0,0,0
9,1666,1.00237781,-0.50832880,-0.49845828,0.19269907,-0.17535933,-0.00437848,0,0,0,0,0
10,1875,1.00053493,-0.44465702,-0.54966563,0.16912599,-0.16221345,-0.01623867,0,0,0,0,0
11,2083,0.97468956,-0.38708471,-0.60107078,0.18114326,-0.17013119,-0.02131616,0,0,0,0,0
12,2291,0.97996727,-0.32032572,-0.65848535,0.18153894,-0.15968592,-0.04169321,0,0,0,0,0
13,2500,0.96231046,-0.26185569,-0.70656553,0.18770541,-0.15285709,-0.06245683,0,0,0,0,0
14,2708,0.94540079,-0.19761759,-0.74864701,0.18670498,-0.12778946,-0.07670331,0,0,0,0,0
15,2916,0.93707430,-0.14335854,-0.79555096,0.19794442,-0.11181722,-0.08275402,0,0,0,0,0
16,3125,0.89705553,-0.06602474,-0.82923787,0.18328418,-0.09983223,-0.07581875,0,0,0,0,0
17,3333,0.86250926,0.00923948,-0.86366916,0.19655466,-0.09567633,-0.09001618,0,0,0,0,0
18,3541,0.82956621,0.06409766,-0.89714085,0.20406092,-0.08019084,-0.11637267,0,0,0,0,0
19,3750,0.80194507,0.12648447,-0.92434630,0.20843512,-0.05007105,-0.14538779,0,0,0,0,0
20,3958,0.75934523,0.18534357,-0.94971130,0.19928155,-0.06565533,-0.13799119,0,0,0,0,0
21,4166,0.70486999,0.26146112,-0.96805259,0.19677437,-0.04152098,-0.15229201,0,0,0,0,0
22,4375,0.66973108,0.32453257,-0.97997606,0.17681675,-0.02389409,-0.13992540,0,0,0,0,0
23,4583,0.61393149,0.37434975,-0.98915370,0.17515113,-0.02887642,-0.15567679,0,0,0,0,0
24,4791,0.55683469,0.43252235,-0.99659712,0.18892015,-0.00883703,-0.17186738,0,0,0,0,0
25,5000,0.50608584,0.50244845,-1.00372382,0.18002809,-0.00170328,-0.15155836,0,0,0,0,0
26,5208,0.43868733,0.55533414,-0.99870492,0.16682937,-0.00805472,-0.18996794,0,0,0,0,0
27,5416,0.38813094,0.60436114,-0.99278532,0.14044779,0.01579551,-0.18060877,0,0,0,0,0
28,5625,0.31693153,0.66840310,-0.98584262,0.15127761,0.04984886,-0.19919538,0,0,0,0,0
29,5833,0.26651942,0.71165294,-0.96713587,0.14151406,0.04834091,-0.20583301,0,0,0,0,0
30,6041,0.19374431,0.74401923,-0.94928208,0.13405967,0.07841996,-0.19774677,0,0,0,0,0
31,6250,0.13728517,0.79577026,-0.92181309,0.12142661,0.06870396,-0.18088236,0,0,0,0,0
32,6458,0.05826421,0.83160799,-0.89111076,0.11393624,0.08257586,-0.19250588,0,0,0,0,0
33,6666,0.00377138,0.87143677,-0.87380650,0.10526108,0.10740010,-0.18707541,0,0,0,0,0
34,6875,-0.06781121,0.89709064,-0.82993430,0.07860078,0.10429461,-0.20417797,0,0,0,0,0
35,7083,-0.12504480,0.91940549,-0.79608805,0.08510605,0.12018799,-0.19058287,0,0,0,0,0
36,7291,-0.19596930,0.95579651,-0.74922063,0.07349726,0.12993710,-0.18821240,0,0,0,0,0
37,7500,-0.25833675,0.96506426,-0.71250783,0.05329238,0.14259382,-0.18649239,0,0,0,0,0
38,7708,-0.31294677,0.98203599,-0.65921726,0.03748021,0.14740814,-0.17493670,0,0,0,0,0
39,7916,-0.38415436,0.98898139,-0.61170338,0.00699774,0.13838575,-0.18050606,0,0,0,0,0
40,8125,-0.43847758,0.99829311,-0.55934028,0.01941238,0.17277936,-0.18126791,0,0,0,0,0
41,8333,-0.49489610,1.00442794,-0.49907052,0.00098788,0.16158323,-0.17855322,0,0,0,0,0
42,8541,-0.55159749,0.99575327,-0.44931700,0.00118607,0.18007808,-0.16516967,0,0,0,0,0
43,8750,-0.61227113,0.97833329,-0.39016566,-0.03086226,0.18377548,-0.15266051,0,0,0,0,0
44,8958,-0.64863137,0.98334220,-0.32760037,-0.03369731,0.19146902,-0.15593904,0,0,0,0,0
45,9166,-0.70581484,0.95688430,-0.26506252,-0.04929771,0.19440585,-0.14600324,0,0,0,0,0
46,9375,-0.73682953,0.94860357,-0.19741690,-0.06511064,0.22453350,-0.12893311,0,0,0,0,0
47,9583,-0.78701510,0.92350716,-0.13217465,-0.09106257,0.17665296,-0.12217971,0,0,0,0,0
48,9791,-0.82446279,0.90466899,-0.06701934,-0.10764056,0.19505627,-0.11229670,0,0,0,0,0
49,10000,-0.86679475,0.85808739,-0.00225533,-0.08905837,0.19640388,-0.10356484,0,0,0,0,0
50,10208,-0.89423825,0.83160289,0.05666960,-0.11835660,0.21677702,-0.08870975,0,0,0,0,0
51,10416,-0.92836891,0.79113147,0.12254466,-0.13189845,0.18715587,-0.08134994,0,0,0,0,0
52,10625,-0.93890465,0.75455207,0.18415131,-0.13494178,0.20019917,-0.05773155,0,0,0,0,0
53,10833,-0.96427997,0.70607598,0.25976372,-0.12299057,0.19752749,-0.06035339,0,0,0,0,0
54,11041,-0.98145565,0.66572306,0.31811513,-0.15078540,0.18528532,-0.04752167,0,0,0,0,0
55,11250,-0.99498605,0.60711482,0.37679776,-0.15737431,0.18483842,-0.03614964,0,0,0,0,0
56,11458,-1.00364541,0.56710330,0.43211239,-0.16799558,0.17753533,-0.01344043,0,0,0,0,0
57,11666,-1.00237102,0.49721476,0.49698826,-0.17675878,0.16776308,-0.00165962,0,0,0,0,0
58,11875,-0.99150160,0.44279974,0.55526017,-0.18903695,0.17286929,0.00322796,0,0,0,0,0
59,12083,-0.99084721,0.38473089,0.60421256,-0.17292366,0.14599370,0.02570227,0,0,0,0,0
60,12291,-0.98609461,0.32453091,0.66521359,-0.17842272,0.15800813,0.03645029,0,0,0,0,0
61,12500,-0.96463786,0.26723951,0.71878987,-0.17071014,0.15521605,0.04833471,0,0,0,0,0
62,12708,-0.94941192,0.19924153,0.75493847,-0.18764882,0.15647492,0.06424618,0,0,0,0,0
63,12916,-0.91607701,0.12483397,0.79119608,-0.20058401,0.11578849,0.08542091,0,0,0,0,0
64,13125,-0.89628312,0.06843942,0.82989051,-0.17591951,0.11213186,0.07033442,0,0,0,0,0
65,13333,-0.86947622,0.00297166,0.85524788,-0.19440760,0.11537871,0.11508593,0,0,0,0,0
66,13541,-0.83362742,-0.05802057,0.89016450,-0.19303522,0.09277289,0.10271626,0,0,0,0,0
67,13750,-0.80034665,-0.12287447,0.93153014,-0.20058885,0.07833599,0.11203139,0,0,0,0,0
68,13958,-0.75440256,-0.19099662,0.95031947,-0.19553434,0.04927045,0.12372566,0,0,0,0,0
69,14166,-0.70784122,-0.25067469,0.96763487,-0.19320948,0.07573004,0.13414556,0,0,0,0,0
70,14375,-0.66851656,-0.31358270,0.97787369,-0.18980300,0.03539305,0.15113076,0,0,0,0,0
71,14583,-0.61359477,-0.38114044,0.99057943,-0.21279881,0.03557440,0.15191457,0,0,0,0,0
72,14791,-0.56254136,-0.43525051,1.00188320,-0.19027164,0.02796693,0.16567261,0,0,0,0,0
73,15000,-0.50147698,-0.49250559,1.00637799,-0.16644574,-0.00044056,0.15318511,0,0,0,0,0
74,15208,-0.44271466,-0.55500521,0.99578038,-0.17341889,-0.00185788,0.17872742,0,0,0,0,0
75,15416,-0.38119333,-0.61162784,0.99625180,-0.17192826,-0.02313742,0.18137175,0,0,0,0,0
76,15625,-0.32500704,-0.66257898,0.99346072,-0.14956757,-0.03499093,0.18660886,0,0,0,0,0
77,15833,-0.26206745,-0.70829877,0.97781232,-0.13990999,-0.03633634,0.17982090,0,0,0,0,0
78,16041,-0.18995163,-0.75665448,0.93958122,-0.12795137,-0.08531277,0.19205192,0,0,0,0,0
79,16250,-0.12519375,-0.79601013,0.92643154,-0.12678638,-0.07354477,0.18658965,0,0,0,0,0
80,16458,-0.06256592,-0.82584774,0.90610634,-0.10125663,-0.08040840,0.18358638,0,0,0,0,0
81,16666,-0.00564093,-0.86752843,0.87092815,-0.08951967,-0.10866101,0.19069664,0,0,0,0,0
82,16875,0.06768907,-0.89545088,0.83949796,-0.07718838,-0.10549007,0.19144345,0,0,0,0,0
83,17083,0.12987606,-0.92633971,0.79030385,-0.08982106,-0.12316122,0.19909130,0,0,0,0,0
84,17291,0.19734630,-0.94895306,0.75350129,-0.05189753,-0.11135678,0.17357089,0,0,0,0,0
85,17500,0.25247723,-0.96928160,0.69889677,-0.02491212,-0.13940774,0.18180871,0,0,0,0,0
86,17708,0.31801511,-0.98173272,0.66738551,-0.04905393,-0.14901577,0.18287258,0,0,0,0,0
87,17916,0.37320262,-0.98597035,0.61416145,-0.01749975,-0.14845577,0.20055970,0,0,0,0,0
88,18125,0.44112740,-0.99722124,0.55829526,-0.03020423,-0.17036262,0.19173659,0,0,0,0,0
89,18333,0.50351277,-0.99690723,0.50908677,0.00044935,-0.17118964,0.18129690,0,0,0,0,0
90,18541,0.55369953,-0.99863470,0.45089708,0.01751413,-0.17255477,0.15971784,0,0,0,0,0
91,18750,0.61276799,-0.98796643,0.38660717,0.02779974,-0.19523300,0.16495312,0,0,0,0,0
92,18958,0.66234752,-0.98002872,0.31909963,0.02611583,-0.17854101,0.15197832,0,0,0,0,0
93,19166,0.70804469,-0.96302208,0.26310484,0.04899229,-0.16946081,0.14124372,0,0,0,0,0
94,19375,0.74460963,-0.93278787,0.18786774,0.04733684,-0.18678781,0.15591049,0,0,0,0,0
95,19583,0.79276998,-0.92832591,0.13938897,0.07866585,-0.19605449,0.12947927,0,0,0,0,0
96,19791,0.83350443,-0.89362660,0.06566654,0.06845032,-0.19709822,0.10179419,0,0,0,0,0
97,20000,0.86340270,-0.86321906,0.00144738,0.10386204,-0.19526993,0.11352585,0,0,0,0,0
98,20208,0.89020883,-0.83237888,-0.06297357,0.10319742,-0.18244204,0.09096649,0,0,0,0,0
99,20416,0.92537457,-0.79253631,-0.12638908,0.13878366,-0.18571856,0.09585443,0,0,0,0,0
100,20625,0.94530907,-0.76148978,-0.18528948,0.12522076,-0.19035797,0.06457358,0,0,0,0,0
101,20833,0.96115369,-0.71025311,-0.25053341,0.15538564,-0.19441456,0.04564153,0,0,0,0,0
102,21041,0.97137499,-0.65730637,-0.32780393,0.15545017,-0.18237749,0.05977799,0,0,0,0,0
103,21250,0.97693947,-0.61023173,-0.37576823,0.15926730,-0.19080779,0.01229476,0,0,0,0,0
104,21458,1.00281360,-0.56228027,-0.44161327,0.16474204,-0.19403844,0.01756808,0,0,0,0,0
105,21666,0.99693960,-0.50934717,-0.49797663,0.17975939,-0.18166987,-0.00703773,0,0,0,0,0
106,21875,1.00309265,-0.44278498,-0.55459226,0.16995731,-0.17220743,-0.01161307,0,0,0,0,0
107,22083,0.98939936,-0.38557843,-0.60264320,0.18028132,-0.15431596,-0.03915962,0,0,0,0,0
108,22291,0.97512463,-0.32476652,-0.65870713,0.17495485,-0.15902213,-0.05791986,0,0,0,0,0
109,22500,0.96428385,-0.25432750,-0.69871139,0.17381718,-0.13617088,-0.06219822,0,0,0,0,0
110,22708,0.95336937,-0.19995966,-0.74478289,0.16330452,-0.14088152,-0.07489277,0,0,0,0,0
111,22916,0.92502499,-0.14007460,-0.79714457,0.18906892,-0.12679118,-0.07810020,0,0,0,0,0
112,23125,0.89868795,-0.06309416,-0.82352250,0.18953842,-0.10339982,-0.06962947,0,0,0,0,0
113,23333,0.86373859,-0.00018250,-0.86345254,0.19710363,-0.09757177,-0.10483563,0,0,0,0,0
114,23541,0.84217678,0.06808459,-0.90057682,0.18948579,-0.10300441,-0.11520239,0,0,0,0,0
