1,0,-0.52275527,-0.47410587,0.98982570,-0.16793166,0.03329837,0.16773967,0,0,0,0,0
2,208,-0.47588726,-0.52780721,0.99986366,-0.19204050,0.00270762,0.16503165,0,0,0,0,0
3,416,-0.41357357,-0.57494083,0.99602058,-0.17825002,-0.00758867,0.17969719,0,0,0,0,0
4,625,-0.35813376,-0.63761643,0.98162376,-0.15260543,-0.02223974,0.17136622,0,0,0,0,0
5,833,-0.28685814,-0.69080084,0.96900418,-0.15368432,-0.03973340,0.17998330,0,0,0,0,0
6,1041,-0.22780398,-0.73799205,0.95491226,-0.13418242,-0.05940648,0.19529890,0,0,0,0,0
7,1250,-0.16639454,-0.77100480,0.93833164,-0.12731530,-0.06364574,0.21638373,0,0,0,0,0
8,1458,-0.09734455,-0.81476449,0.90872285,-0.09699336,-0.07202675,0.20586350,0,0,0,0,0
9,1666,-0.02472278,-0.84690873,0.87689940,-0.08274079,-0.10332406,0.19989705,0,0,0,0,0
10,1875,0.03820139,-0.88105515,0.84022351,-0.08238865,-0.11758254,0.20511517,0,0,0,0,0
11,2083,0.10495320,-0.90823875,0.80626255,-0.06145620,-0.12775418,0.21503357,0,0,0,0,0
12,2291,0.16781468,-0.93338586,0.76886609,-0.05117189,-0.12942667,0.22006473,0,0,0,0,0
13,2500,0.22721035,-0.95941837,0.72788703,-0.04197480,-0.13478450,0.19523057,0,0,0,0,0
14,2708,0.29250946,-0.97063076,0.67337558,-0.01071690,-0.14378259,0.21252403,0,0,0,0,0
15,2916,0.36092481,-0.98862152,0.63087575,-0.02714854,-0.15378885,0.18922136,0,0,0,0,0
16,3125,0.41405285,-0.99257204,0.57274598,-0.00456162,-0.15403403,0.20927616,0,0,0,0,0
17,3333,0.48494724,-1.01129016,0.52236165,-0.00146282,-0.17253879,0.18577886,0,0,0,0,0
18,3541,0.54189947,-0.98897954,0.46319495,0.01741538,-0.18001277,0.18028055,0,0,0,0,0
19,3750,0.59034879,-0.99453395,0.39968267,0.02113776,-0.17386880,0.15392747,0,0,0,0,0
20,3958,0.64581197,-0.98622039,0.34724680,0.02620736,-0.19473592,0.16148094,0,0,0,0,0
21,4166,0.69668311,-0.97156646,0.28199616,0.03676548,-0.19807739,0.13829215,0,0,0,0,0
22,4375,0.73380151,-0.95239170,0.22450411,0.04679393,-0.18372065,0.11712176,0,0,0,0,0
23,4583,0.77479610,-0.92536546,0.15773440,0.04616173,-0.22410428,0.10585552,0,0,0,0,0
