1,0,0.27708814,-0.96898705,0.69823294,-0.03524150,-0.14578152,0.18686891,0,0,0,0,0
2,208,0.34371167,-0.98042262,0.65689498,-0.03590277,-0.17120673,0.19951217,0,0,0,0,0
3,416,0.40177756,-0.99428807,0.59015492,-0.01947444,-0.15136310,0.19017336,0,0,0,0,0
4,625,0.45564737,-1.01693961,0.53251025,-0.02962662,-0.18031686,0.17624880,0,0,0,0,0
5,833,0.51757041,-0.99662056,0.48509908,-0.01188375,-0.18775535,0.18016197,0,0,0,0,0
6,1041,0.56603248,-1.00116416,0.42882999,0.03153969,-0.17722269,0.17353893,0,0,0,0,0
7,1250,0.63159851,-0.99470082,0.36758575,0.04331881,-0.19588785,0.16304208,0,0,0,0,0
8,1458,0.67601313,-0.98729856,0.31374373,0.02786803,-0.17179529,0.12213682,0,0,0,0,0
9,1666,0.71918603,-0.95670070,0.23524312,0.05273006,-0.19102582,0.13044561,0,0,0,0,0
10,1875,0.75757628,-0.94827022,0.17090932,0.06450005,-0.19098312,0.14111262,0,0,0,0,0
11,2083,0.80562510,-0.91364520,0.10720286,0.08226227,-0.20549020,0.12556653,0,0,0,0,0
12,2291,0.84574995,-0.89105788,0.05081983,0.07894251,-0.20841140,0.11253288,0,0,0,0,0
13,2500,0.87371775,-0.86302819,-0.02303792,0.09445530,-0.18964634,0.09014152,0,0,0,0,0
14,2708,0.91068051,-0.81674139,-0.08564993,0.11716870,-0.21702472,0.07442411,0,0,0,0,0
15,2916,0.93537936,-0.78154637,-0.14138890,0.11044880,-0.20488420,0.07669490,0,0,0,0,0
16,3125,0.95500618,-0.74047324,-0.21158229,0.13182971,-0.20483473,0.05392517,0,0,0,0,0
17,3333,0.96839433,-0.70487057,-0.27585371,0.13819177,-0.19442086,0.03673245,0,0,0,0,0
18,3541,0.99297652,-0.64767590,-0.33808761,0.17342918,-0.19698573,0.04618573,0,0,0,0,0
19,3750,0.99463861,-0.58762323,-0.40330931,0.14843169,-0.17451411,0.02394947,0,0,0,0,0
20,3958,1.00548463,-0.53949113,-0.46131762,0.16469307,-0.17887705,0.01976129,0,0,0,0,0
21,4166,0.99108772,-0.48769982,-0.51333445,0.18898249,-0.18024099,-0.01281139,0,0,0,0,0
22,4375,0.99197878,-0.42495812,-0.57368682,0.17377512,-0.15801475,-0.01059619,0,0,0,0,0
23,4583,0.99786082,-0.36852932,-0.61767430,0.18030192,-0.16894614,-0.03051932,0,0,0,0,0
24,4791,0.97404004,-0.29960652,-0.67268308,0.18333033,-0.15327177,-0.06086640,0,0,0,0,0
25,5000,0.95957506,-0.24617706,-0.72373358,0.18830895,-0.15093929,-0.04064395,0,0,0,0,0
26,5208,0.94160823,-0.17520881,-0.76603654,0.19630598,-0.11793476,-0.06920059,0,0,0,0,0
27,5416,0.91796050,-0.11356827,-0.79914933,0.18638970,-0.10287207,-0.07819576,0,0,0,0,0
28,5625,0.89685330,-0.04886462,-0.85176979,0.20239315,-0.12546085,-0.08436829,0,0,0,0,0
29,5833,0.85783834,0.01499603,-0.87021813,0.19475624,-0.10351584,-0.10663711,0,0,0,0,0
30,6041,0.82345356,0.08826694,-0.90625796,0.22104380,-0.08361120,-0.09759171,0,0,0,0,0
31,6250,0.78235593,0.14831661,-0.92569598,0.21124618,-0.08877003,-0.10770470,0,0,0,0,0
32,6458,0.73689310,0.21201882,-0.95048535,0.21250367,-0.06671480,-0.13627950,0,0,0,0,0
33,6666,0.69035650,0.27064163,-0.96936072,0.18166966,-0.04623623,-0.13523403,0,0,0,0,0
34,6875,0.63846096,0.33399989,-0.99406299,0.19283475,-0.03898118,-0.15736124,0,0,0,0,0
35,7083,0.59767516,0.40053813,-0.99480149,0.17703177,-0.01252282,-0.15240624,0,0,0,0,0
36,7291,0.53087771,0.46271883,-1.00004526,0.19204225,0.00547067,-0.17294209,0,0,0,0,0
37,7500,0.47568752,0.51942509,-1.00151672,0.16695294,-0.00453117,-0.16876875,0,0,0,0,0
38,7708,0.43032502,0.56566982,-1.00017308,0.16907086,0.01426036,-0.17528358,0,0,0,0,0
39,7916,0.36272397,0.62909360,-0.98313501,0.16192182,0.01201533,-0.17135890,0,0,0,0,0
40,8125,0.30894005,0.67457650,-0.97692369,0.13523137,0.03830208,-0.17243802,0,0,0,0,0
41,8333,0.25469964,0.71298870,-0.95535393,0.13075809,0.06291119,-0.18564765,0,0,0,0,0
42,8541,0.18616680,0.75989596,-0.93578925,0.11466771,0.07259078,-0.20708381,0,0,0,0,0
43,8750,0.10171768,0.80264079,-0.91537251,0.09962834,0.06518174,-0.20023883,0,0,0,0,0
44,8958,0.04366709,0.84065502,-0.88580344,0.12245844,0.09751370,-0.22159715,0,0,0,0,0
45,9166,-0.02178632,0.86740456,-0.85881775,0.09157949,0.10722675,-0.20710664,0,0,0,0,0
